topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,id,year,speaker
9.357132790288784e-05,0.019922505697949282,0.19247017721927775,9.356191089771952e-05,9.35799363761278e-05,0.25454635665236325,9.356517675834988e-05,0.3033359514006679,0.11483268353516142,0.11451804714264532,2984,1995,Alan Greenspan
5.6291789788052436e-05,5.6289421224924545e-05,5.62899519555406e-05,5.628552031392528e-05,0.1523956414826895,0.33254947849498895,5.6290559995430044e-05,0.5113078172473983,0.003409325399848548,5.6290131796824103e-05,2985,1995,Alan Greenspan
8.13999695368692e-05,8.137981025679831e-05,8.138991931416618e-05,8.138563318785905e-05,0.04697046154156131,0.35277037361913705,8.138671210629484e-05,0.5497755993311166,0.04999523802800264,8.138543578019754e-05,2986,1995,Alan Greenspan
0.00010165993636148048,0.2741085014717766,0.12811391487855373,0.00010165008730443358,0.00010165524534328078,0.35806396054056344,0.16616059868804553,0.00010164942697930837,0.07304475661343925,0.00010165311163292923,3982,1995,Edward Kelley
0.0010625287149422175,0.047216169645339576,0.055128396304510066,7.537399257304457e-05,0.060775298471174945,0.26289341303381103,0.016369104798632603,0.5563289581857562,7.537617749861087e-05,7.538067576154502e-05,3983,1995,Edward Kelley
0.0471168146919455,0.060026296374576876,0.062299558819493187,7.04409804202205e-05,0.3046887297503895,0.30431417795780763,0.02391152151495551,0.19743157760977728,7.043853672200171e-05,7.044376391237538e-05,3984,1995,Edward Kelley
7.919713487262564e-05,0.0828740795347345,0.02501793420030603,7.919906381760573e-05,0.17281944325196674,0.5333773221894075,0.03653999292834697,0.10072552063765028,0.04840811519933774,7.919585955995905e-05,4338,1995,John LaWare
0.05622147888536736,0.06603344869728595,0.039969077454613096,6.537515906653012e-05,0.16964897772528767,0.0627052759537756,0.5480502095454596,6.537455593759953e-05,0.05717540628267854,6.537574052810915e-05,4531,1995,Lawrence Lindsey
0.01868662333931401,5.986168327949828e-05,0.09422236329450405,5.985950653578518e-05,0.6452798734094118,0.24145197608637806,5.986036665229634e-05,5.986072031312914e-05,5.985905461649874e-05,5.986253899479084e-05,4533,1995,Lawrence Lindsey
0.02009144069099391,0.11072090518507278,0.18241043775533203,5.4688423103408526e-05,5.468750209441653e-05,0.2121608344692766,0.3990437882641877,5.468818057542922e-05,5.468972240659577e-05,0.07535383980695713,4537,1995,Lawrence Lindsey
0.28169640811625946,0.04288805114513077,0.03890781721914569,0.03328103305879511,0.40543001915099297,0.06540178520490456,0.12446705297671656,5.866816173967801e-05,5.866828789587741e-05,0.007810496678419274,4538,1995,Lawrence Lindsey
0.10754525751364655,8.28715937570202e-05,0.02550810971601078,0.013579375475382916,0.12023469407350344,0.024107823656715256,0.7086932541966422,8.286920297882363e-05,8.28762319172425e-05,8.286833944548755e-05,4539,1995,Lawrence Lindsey
0.00010290792111587182,0.006739842177415371,0.5886705299117411,0.09208609887094277,0.00010290240209963653,0.0001029111343101079,0.032690126495176476,0.0001028991903511428,0.09745280621117877,0.1819489756856688,4882,1995,Thomas Melzer
0.024030605118190804,0.26346661043564873,0.10543460625476217,9.401126731719246e-05,0.11610562395872805,0.1589467961432252,9.400983423840182e-05,9.400958762132718e-05,0.10088436321977125,0.23084936418049662,4883,1995,Thomas Melzer
9.854828660022618e-05,0.028840131398137292,0.5003126004153385,0.15691435506529516,9.854455640716928e-05,9.855305593120013e-05,0.022432296215257833,9.854130848353206e-05,0.16187092991425842,0.12923549978429066,4884,1995,Thomas Melzer
0.3121270638746745,0.00013951381538624698,0.00013950305336017508,0.00013949591869288203,0.6783384162881043,0.00013951414029049377,0.00013950549552428746,0.00013949666919517328,0.00013950723649946682,0.008557983508272672,4885,1995,Thomas Melzer
0.009964380138264464,0.035998654811028534,0.39923611624389577,0.05062210805129981,8.355967293754849e-05,0.04003522171639424,8.356440936513228e-05,8.356204597070371e-05,8.356654930842815e-05,0.4638092663615353,4886,1995,Thomas Melzer
5.042270007563684e-05,0.5228275163803601,5.0421017546632445e-05,5.0415827225436525e-05,0.18099487426982916,0.24991226636287678,5.041450565409916e-05,5.0418056512966965e-05,0.045421265697665233,0.000591985182253865,4887,1995,Thomas Melzer
0.022459269769920142,0.11626674971717352,0.14995542446080165,0.012626177852234053,8.667180493548624e-05,0.10833785350540134,0.25028322008650533,8.667258287200642e-05,0.01111886406968094,0.32877909615047546,4888,1995,Thomas Melzer
0.017190347794179925,7.150082641852792e-05,0.4757851450761377,0.1456614647756429,7.15034918008618e-05,0.04048770360716844,7.150073981333192e-05,7.149949264020423e-05,7.15038354960445e-05,0.320517830360702,4889,1995,Thomas Melzer
3.168473157664947e-05,3.168235921232461e-05,0.10306340015136183,3.168469408606861e-05,0.3187114012280139,0.546083043228945,0.03195205427360382,3.1684458450323857e-05,3.168266769297631e-05,3.168220705711268e-05,7178,1995,Janet Yellen
6.420304610631439e-05,0.032687735069124514,0.4749196170983185,0.08961815399029496,6.419949362127439e-05,0.006768520447210756,6.420330614312719e-05,6.419647929121228e-05,6.420436279632201e-05,0.39568496670709313,602,1996,Alan Blinder
0.32086859050206634,0.00014732145841567535,0.6779529417785214,0.00014730706562899131,0.00014730512392695922,0.00014731264144915624,0.00014731180596764789,0.00014730705369739533,0.00014730239443951242,0.00014730017588708132,2989,1996,Alan Greenspan
0.15720806732880638,0.018543260279738617,0.0985798712534767,0.00010430421104060032,0.1765750946579331,0.00010430629923556006,0.548572191520792,0.00010429912180899235,0.0001043016526563288,0.00010430367451173636,2990,1996,Alan Greenspan
0.018572514455575295,4.9469272941517915e-05,0.6342999060302091,0.21165702410646037,4.94706442493229e-05,0.011704656505690128,0.1235185529177845,4.946743713928132e-05,4.947082400483835e-05,4.9467805945522945e-05,2991,1996,Alan Greenspan
6.499302948203216e-05,6.499207747855653e-05,0.1789032330568663,6.49915884436527e-05,0.03951068443391019,0.40059870313625934,6.499287538777148e-05,0.35384383210549303,0.026818583294140982,6.499440253808255e-05,2992,1996,Alan Greenspan
0.022667185839287892,7.882863735031497e-05,0.4106754681847761,7.8823254057191e-05,0.2951120513451569,0.2710723545885047,7.882134679019562e-05,7.882278732113941e-05,7.882288093931207e-05,7.882113581635288e-05,2994,1996,Alan Greenspan
0.13200866276930665,0.01606330366561865,0.40380445968853496,8.131947216565062e-05,0.10469516225191722,0.33963077961916216,8.132257562855961e-05,8.132511159987051e-05,0.003472347384843271,8.131746122303852e-05,2995,1996,Alan Greenspan
0.00031955237366614606,0.00031955579562383495,0.00031956362732469043,0.0003195786914098148,0.00031956339226533667,0.9971238967719266,0.0003196094989118098,0.00031955416628045777,0.0003195624350373141,0.0003195632475541036,2996,1996,Alan Greenspan
0.07868999917840239,0.023455912427754185,0.4510273401997843,0.2489908448777894,0.00014996972995111167,0.00014997506334528933,0.19708607118352575,0.00014996721443526906,0.0001499595197305849,0.0001499606052818109,2998,1996,Alan Greenspan
6.166837489208948e-05,6.167476077294957e-05,0.15319119204535336,6.166797070142792e-05,0.14327852204935826,0.35341081650849193,6.166723010442781e-05,0.349749452229875,6.167183850689467e-05,6.166699194379496e-05,2999,1996,Alan Greenspan
7.425900641608134e-05,0.13078585799806183,0.4792440808446286,7.425224443024646e-05,7.426563038796989e-05,0.23703501763141083,0.05966076107943327,0.08216032338208468,0.010816921566275424,7.426061687100259e-05,3000,1996,Alan Greenspan
0.4353993636747036,7.601047218765807e-05,0.47844874671274656,7.601004576355671e-05,7.600786190501428e-05,7.601150068317642e-05,0.08561981458675873,7.601441006308693e-05,7.601708656667406e-05,7.600364862206244e-05,3001,1996,Alan Greenspan
9.454452433582149e-05,9.455178497088385e-05,9.453801308191696e-05,9.453529196105512e-05,0.3552565329545405,0.5355432607362903,9.454864038390793e-05,0.10853841345989079,9.453864672817113e-05,9.45359478165574e-05,3985,1996,Edward Kelley
8.342714510353048e-05,8.341755229761013e-05,8.34191460887677e-05,8.341926509684718e-05,0.1901111176307941,0.607052795071639,8.342007213438306e-05,0.2022521404932024,8.342259582025648e-05,8.342102782307449e-05,3986,1996,Edward Kelley
8.843864966567928e-05,8.844616262474086e-05,8.84435344723156e-05,8.843669034286972e-05,0.3888540694637209,0.22233151204472237,8.843349577099049e-05,0.38819534728491123,8.843374012635689e-05,8.843893364241327e-05,3987,1996,Edward Kelley
0.17896297229954153,0.055735127911498594,0.18105881469578117,7.453535098090156e-05,7.453060023669792e-05,0.18835008197741973,0.37152738558061665,7.453030965683073e-05,7.453706416405011e-05,0.024067484210103896,4540,1996,Lawrence Lindsey
0.00013354093967130705,0.00013354152248939709,0.00013353866575430167,0.0001335456663723733,0.35665275646784433,0.6422789221687136,0.00013354207046558948,0.00013354605905937784,0.00013353314729073256,0.0001335332923388394,4541,1996,Lawrence Lindsey
0.11882656794499641,0.05761606882697448,0.14923014066365325,3.826474693635772e-05,3.8264554853606804e-05,0.23131079896389486,0.23896830614517195,3.8263260628143697e-05,3.826733734302284e-05,0.20389505755554818,4542,1996,Lawrence Lindsey
0.00010004850679990402,0.5994075672471282,0.01330647084426942,0.0001000236313813407,0.14244191069627218,0.1932424864918684,0.0001000220457817076,0.00010002951258886957,0.002250522576741559,0.048950918447168416,4893,1996,Thomas Melzer
9.508870038543015e-05,0.053276734426127056,0.46337205384811325,0.17858499641324158,9.508279423966047e-05,0.04198781463892008,0.011306398574872263,9.508082968503506e-05,9.508597573193644e-05,0.25109166379868375,4894,1996,Thomas Melzer
8.178589869286716e-05,8.179148023229226e-05,0.3726434095950891,0.15126930561029014,8.178164593025786e-05,0.09335955446898579,8.179002401616335e-05,8.178221891332735e-05,0.05948382118954373,0.3228349778683063,4898,1996,Thomas Melzer
0.007648561832318319,0.02044213371503025,0.585612158319734,0.11566405132751995,7.175144652468702e-05,0.0066075699425767395,7.175847726967185e-05,7.174860215748291e-05,0.01310850189399419,0.25070176444287456,4899,1996,Thomas Melzer
0.003980681940874361,5.468838658430733e-05,0.30278518274706184,0.09267911118341014,5.4688870774899705e-05,5.4692572443518434e-05,5.468840367423993e-05,5.469352843602726e-05,0.011351253415741846,0.5889303189509988,7179,1996,Janet Yellen
4.9670177195057825e-05,4.966605335985196e-05,0.08852068711151821,4.966241988070364e-05,0.1971711807480726,0.34070281543750164,4.966741588293075e-05,0.337962707834695,0.03539428090678772,4.966189510631558e-05,7180,1996,Janet Yellen
7.398274719514431e-05,7.398403102723372e-05,0.04257778621104351,7.398631491387629e-05,0.7029146870908,0.10304728709831038,0.11105586584565887,0.021081676891971202,0.019026765480091024,7.397828898896361e-05,7181,1996,Janet Yellen
0.00010662969978561017,0.3388857814202751,0.02728924491083055,0.00010663380519138409,0.01418209391122949,0.528012762333693,0.00010663766430310474,0.00010663378631493545,0.053121683893447506,0.038081898574929364,4900,1997,Thomas Melzer
8.300937221622486e-05,0.022112474479846655,0.6463699845100223,0.07192253765875609,8.300608993269578e-05,0.010058282592999006,8.301321560536178e-05,8.300247246819092e-05,0.012318091820047684,0.23688659778810595,4901,1997,Thomas Melzer
0.003096650321894063,0.3085645379900136,0.10546914844254035,0.02845175761995012,0.05102850178316135,0.384361588899533,7.124252755800042e-05,7.124077373418789e-05,0.07078996518343164,0.04809536645818366,4902,1997,Thomas Melzer
0.006145922950314723,0.062166913951769265,0.5557781763562915,0.2218722671024926,7.883877432499385e-05,0.00812204875224495,7.882077464104156e-05,7.881951263568727e-05,0.008045547579494314,0.13763264424579097,4903,1997,Thomas Melzer
0.005524457476082823,0.07092393298993142,0.5542592307061809,0.21765098889973497,7.093913634516004e-05,7.09414632853482e-05,7.094048799717829e-05,7.093927826498059e-05,0.016065598612306546,0.13529203094987072,4904,1997,Thomas Melzer
8.314768279782522e-05,0.007698197986373566,0.43458595527817784,0.22835519826775164,8.314461275439539e-05,8.315225704651028e-05,0.02693218100839989,8.314173796518867e-05,0.0360891029223088,0.2660067782464245,4905,1997,Thomas Melzer
0.19105748748254758,0.21484358639789677,0.00023815990504857164,0.000238147919200327,0.4918172838764301,0.00023816391408451574,0.05818312382469559,0.04290772339624065,0.00023816353325689508,0.00023815975059891133,3667,1998,Jerry Jordan
0.08088876170801881,0.14746403770737257,0.28160568467698893,8.034022012067826e-05,8.034094769255012e-05,0.43196473320965206,0.04628219603340263,0.0114732177894111,8.034161798840064e-05,8.034608935229083e-05,3668,1998,Jerry Jordan
0.00015679510189756278,0.10908635845015138,0.10591190059404973,0.5451725673226435,0.00015676579141244402,0.0001567704309437772,0.23888852709273015,0.00015676985422420097,0.00015676607396846804,0.0001567792879790038,5434,1998,Robert Parry
0.00016003944737391686,0.13143059101014234,0.06868696126810496,0.17099736366696144,0.00016006681953915138,0.00016003257574802432,0.6279248494541461,0.0001600309457223618,0.00016002755105411605,0.00016003726120763698,5437,1998,Robert Parry
0.00019126032715847483,0.3448740871023076,0.0001912538758312346,0.01933744347984562,0.11064257045650924,0.065717902738046,0.05501972507779409,0.00019125072157649405,0.13056075038526088,0.2732737558356703,5439,1998,Robert Parry
0.00018488666951152022,0.1326501496530221,0.058101728142279534,0.21458511655430487,0.00018488215955702865,0.00018489188761320802,0.593553675800275,0.0001848830311536531,0.00018489897664296484,0.00018488712564036493,5440,1998,Robert Parry
0.00021013873019380046,0.3005853102086661,0.00021014396882140018,0.09195284612874137,0.11889205273266239,0.0737911675002571,0.037245139382231424,0.00021013396981251262,0.15141401733647283,0.22548905004214115,5442,1998,Robert Parry
0.0051286293464965944,0.18004103981133315,0.024440613316279208,0.1241891209284947,0.00012081096181021753,0.00012080532728238295,0.6655965681381714,0.00012079926236817263,0.00012081258277404897,0.00012080032499019228,5443,1998,Robert Parry
7.212039612665861e-05,0.09179049847616771,0.05870441660993076,7.211169928566777e-05,0.006145229724110194,0.580951895169775,0.06151016100537482,0.18901016291180914,0.011671285730955579,7.211827646452996e-05,3674,1999,Jerry Jordan
0.00020085432455903114,0.22174466017888406,0.06930536413167505,0.20442255141999904,0.00020084423107290185,0.0002008455834731153,0.5033223286322033,0.00020084844877150823,0.00020085019412540087,0.00020085285523666494,5444,1999,Robert Parry
0.00018626837205296484,0.26810722264165715,0.00947458621505238,0.18655940480029273,0.11098472833715665,0.07499202900500268,0.06721352502108739,0.00018626670194965317,0.08872941825565818,0.19356655065009015,5446,1999,Robert Parry
0.00014884635780962042,0.08829633078974308,0.1818360654698355,0.2105672436022738,0.00014883899229111631,0.00014883762534016067,0.5184073183771254,0.00014883949768422988,0.00014883663947149673,0.000148842648425571,5447,1999,Robert Parry
0.0001773476595624199,0.07895909099957496,0.2777899626216034,0.2319356647819585,0.00017734174795288747,0.00017734144030821035,0.41025122714812257,0.0001773427127505486,0.0001773382196288809,0.00017734266853783014,5448,1999,Robert Parry
0.00016055178320977648,0.0889200328885571,0.11091481743739019,0.1550237139227962,0.00016054769715540047,0.00016054976401116966,0.6441781374437493,0.00016055091676803567,0.00016054983446552116,0.0001605483118973362,5449,1999,Robert Parry
0.0001946025128657822,0.28412277879457365,0.00019461663864220105,0.21768691882692384,0.11728127076148037,0.07766595350928403,0.03497905320333376,0.00019460026352389594,0.08753702082596287,0.18014318466340964,5450,1999,Robert Parry
0.00016424202146378175,0.5159963417072126,0.00016424600612838935,0.0001642390957492272,0.15978131481049798,0.30594871606401913,0.00016424679828930432,0.01728816755992908,0.00016425032549555326,0.00016423561121500058,5451,1999,Robert Parry
0.00016397373826109073,0.5151581098830222,0.0001639774803570237,0.00016396950847106717,0.16433378997842965,0.31252100721121023,0.00016397759624315039,0.007003246573389954,0.00016398124375073197,0.0001639667868646138,5452,1999,Robert Parry
0.00015802673942660712,0.11030958404403567,0.16385516780609194,0.2889369746831282,0.00015800736516489633,0.00015800103714666788,0.43595022339588885,0.000158003171378434,0.00015800673984218736,0.00015800501789665748,5453,1999,Robert Parry
0.00014840462304172865,0.4961156012189352,0.00014840668886517973,0.00014839929042720986,0.1714181324780926,0.3032234640918223,0.0001484082287315273,0.028352376638735566,0.00014840937969077647,0.00014839736165770369,5454,1999,Robert Parry
0.00020207065481565634,0.291500930755687,0.1098513118576448,0.13919902679369628,0.11847408655765117,0.06252527803600169,0.0002020806987685714,0.0002020682319765815,0.08759426860265088,0.1902488778111073,5455,1999,Robert Parry
0.015172107489578385,0.1280139281463582,0.3035323919311424,0.41007777603445084,0.0001608067022126141,0.00016080087632745454,0.14239976495527346,0.00016079934966654422,0.0001608058672744587,0.00016081864771580668,5457,1999,Robert Parry
0.00020125831164551303,0.2904775252630207,0.11377326717556474,0.1363185833298656,0.11962184048761437,0.06119681849262223,0.00020126770877367138,0.00020125547004957187,0.08664632898755763,0.19136185477328593,5458,1999,Robert Parry
0.04134254236675033,0.009097101251041137,0.8600953927734433,4.8771832354150845e-05,4.8769329396802274e-05,0.011512943163707032,0.07770817025807603,4.8768276933788426e-05,4.877417333942112e-05,4.876657495793725e-05,3062,2000,Alan Greenspan
0.12569965316966442,0.11089915142642671,0.1941057200277953,0.0001835322192892563,0.1908700279418911,0.2287921787029924,0.00018353649697777503,0.00018354194146262992,0.00018353183692683964,0.14889912623657361,3063,2000,Alan Greenspan
0.0001399036110176536,0.00013990261991176446,0.11340933979496408,0.00013989983152863346,0.00013990149392036796,0.6580875510501086,0.00013989655723270809,0.21336239623292003,0.00013988980448485566,0.014301319003911276,3064,2000,Alan Greenspan
6.319161253292771e-05,6.31911247482404e-05,0.6598774444766695,0.0757801906618088,6.318882381187616e-05,6.319047291042265e-05,0.26390003953765073,6.318560030507796e-05,6.319021381860759e-05,6.318747574391242e-05,3065,2000,Alan Greenspan
6.307222475441012e-05,6.307144660046385e-05,0.6537826097439885,0.0755851012563017,6.30688449719164e-05,6.307087864564319e-05,0.270190800822087,6.306616430516655e-05,6.307064534266339e-05,6.306797300245677e-05,3066,2000,Alan Greenspan
0.10346629920776074,7.58371171878526e-05,0.7941099338445708,7.583596823317138e-05,7.583730554385015e-05,0.039918884726604514,0.062049872088741166,7.583422335447265e-05,7.583786830292628e-05,7.582764970015223e-05,3067,2000,Alan Greenspan
8.119441739499354e-05,0.04306123204613775,0.09769048242883259,8.119334947418499e-05,0.3707783664738596,0.2112671921451043,8.118978612482473e-05,0.27679676489701305,8.119332273370636e-05,8.119113332486877e-05,3068,2000,Alan Greenspan
0.3795178215031872,7.717820176720255e-05,0.3825805608280235,7.71809931556208e-05,0.2373613591947554,7.718431525548754e-05,7.718236224697137e-05,7.717952119374855e-05,7.717938137801653e-05,7.717369903694277e-05,3069,2000,Alan Greenspan
0.13861490152293193,0.00012007721815417808,0.13917820814390622,0.00012007449214917654,0.00012007231176338267,0.24264444080247222,0.45472148885988073,0.00012007326759252793,0.024240585450557694,0.00012007793059190067,3070,2000,Alan Greenspan
0.07859499173981964,8.192209315560865e-05,0.8304456102498834,0.038212388718297574,8.192332118040284e-05,8.192602307653674e-05,0.05225545933499031,8.191993494253503e-05,8.192754906532266e-05,8.193103558853693e-05,3071,2000,Alan Greenspan
0.12427612776564705,0.02528246072714671,0.7424636384390895,0.00010663996970751239,0.00010664389037401824,0.07114161842866927,0.03630295277553668,0.00010663797618041683,0.00010664476618885709,0.0001066352614599352,3072,2000,Alan Greenspan
0.00011767628112448533,0.574447794863424,0.07942164993543248,0.00011766739179333582,0.12129567633182133,0.2241288315693222,0.00011767667912399707,0.00011767464251365143,0.00011767829540108634,0.00011767401004328418,3073,2000,Alan Greenspan
0.49422526444315806,8.751274379555238e-05,0.49125309062853895,8.751019764518347e-05,0.013909081609387057,8.751500611903134e-05,8.750770636952732e-05,8.750891624518038e-05,8.750387005754494e-05,8.750487868378069e-05,3074,2000,Alan Greenspan
0.00012169159507982519,0.00012168854019739543,0.25130159936435237,0.00012168137291748367,0.0001216911629303202,0.5994308129006889,0.00012169042712104966,0.12108540899699347,0.027452047968886343,0.00012168767083290802,3075,2000,Alan Greenspan
9.845588285469028e-05,0.015441423360776675,0.4602170022358858,9.844469383273077e-05,0.00254041832427321,0.2924990788481962,9.844701812092204e-05,0.19239171621146728,0.036516557716913436,9.845570767895101e-05,3076,2000,Alan Greenspan
0.3781514436231045,0.05446638054567537,0.4382816231143842,9.777377206958495e-05,0.12851389405857125,9.777977123794935e-05,9.778616343896797e-05,9.777437079182982e-05,9.777359105030955e-05,9.777098967601854e-05,3077,2000,Alan Greenspan
6.690981111963642e-05,6.690775126301774e-05,0.1525375748296437,6.690444547351736e-05,0.025260538429949433,0.472271951054431,0.05099959897859114,0.29859580233307603,6.691014998088788e-05,6.690221647179427e-05,3078,2000,Alan Greenspan
0.0580137470143433,7.932153523751472e-05,0.17999880995073964,7.932665534458145e-05,0.3928005817935603,0.13426961984565225,0.030632125577146358,0.20396782592676047,7.93249666771221e-05,7.931673453859736e-05,3080,2000,Alan Greenspan
0.006002520500110162,0.019969658321602978,0.9588141757168813,6.598150371674368e-05,0.014817764790652384,6.598238046417796e-05,6.598062038734907e-05,6.598103301683147e-05,6.597713679358789e-05,6.597799637446827e-05,3081,2000,Alan Greenspan
0.00016290086995277345,0.00016292664234725138,0.00016290455461593367,0.00016289746981618661,0.0001629131737824674,0.7395001354424481,0.0001629116345930908,0.25919656446433337,0.00016294171097741092,0.00016290403713364754,3082,2000,Alan Greenspan
0.4557657397670855,8.046904211562043e-05,0.5278279980898161,8.046701802855243e-05,0.015842982625624585,8.047431665641409e-05,8.046882498414059e-05,8.046949331179539e-05,8.046588162284631e-05,8.046494075434833e-05,3083,2000,Alan Greenspan
8.212336024530769e-05,0.006829478842964672,0.18667812306101875,8.211559949158797e-05,8.213545067870265e-05,0.28417201446950585,0.3258800063411761,0.1537121111166309,0.04239977092812426,8.212083016399857e-05,3084,2000,Alan Greenspan
7.50382435703898e-05,7.503574091873977e-05,0.41377956713003367,0.22323553298076948,7.503393252714037e-05,7.503624139540808e-05,0.3624596471407084,7.503916579490456e-05,7.503633646740159e-05,7.503308781449878e-05,3085,2000,Alan Greenspan
7.520732993965363e-05,7.520520713423771e-05,0.4185666184135872,0.22386517986920149,7.520390831498221e-05,7.520569038975541e-05,0.35704176334451787,7.520837081665184e-05,7.520555388417276e-05,7.520231221392736e-05,3086,2000,Alan Greenspan
0.1083791015511645,0.00011979382746203449,0.7589424948848591,0.00011979721853206226,0.00011978510168086526,0.09283522408148061,0.03912442336604594,0.0001197952564649497,0.00011978905726599314,0.00011979565504398032,3087,2000,Alan Greenspan
